"","organization","project","project_id","location","location_id","recording_date_time","recording_id","task_method","task_id","is_complete","species_code","species_common_name","species_scientific_name","species_class","detection_time","task_duration","tag_duration","min_tag_freq","max_tag_freq","tag_id","individual_order","vocalization","abundance","tag_rating","tag_is_verified","clip_channel_used","observer","observer_id","verifier_id","needs_review","left_full_freq_tag_rms_peak_dbfs","left_full_freq_tag_rms_trough_dbfs","left_full_freq_tag_pk_count","left_full_freq_tag_dc_offset","left_full_freq_tag_min_level","left_full_freq_tag_max_level","left_full_freq_tag_peak_level_dbfs","left_freq_filter_tag_rms_peak_dbfs","left_freq_filter_tag_rms_trough_dbfs","left_freq_filter_tag_pk_count","left_freq_filter_tag_dc_offset","left_freq_filter_tag_min_level","left_freq_filter_tag_max_level","left_freq_filter_tag_peak_level_dbfs","right_full_freq_tag_rms_peak_dbfs","right_full_freq_tag_rms_trough_dbfs","right_full_freq_tag_pk_count","right_full_freq_tag_dc_offset","right_full_freq_tag_min_level","right_full_freq_tag_max_level","right_full_freq_tag_peak_level_dbfs","right_freq_filter_tag_rms_peak_dbfs","right_freq_filter_tag_rms_trough_dbfs","right_freq_filter_tag_pk_count","right_freq_filter_tag_dc_offset","right_freq_filter_tag_min_level","right_freq_filter_tag_max_level","right_freq_filter_tag_peak_level_dbfs","tagged_in_wildtrax","media_url","spectrogram_url","clip_url"
"886","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",13.59,180,1.31,"4.12kHz","5.30kHz",5214697,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.43,-26.85,2,0.046183,0.020142,0.070251,-23.07,-38.89,-58.56,2,0,-0.019531,0.019867,-34.04,-29.09,-30.31,2,0.032509,0.011963,0.053925,-25.36,-47.31,-60.97,2,0,-0.009399,0.00943,-40.51,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/e040fe6e9b224c359b06255d6abe78e7.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/3e192772b99d451ebccb67bb8811baf3.flac"
"887","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",17.08,180,0.95,"2.16kHz","2.88kHz",5214698,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.53,-26.86,2,0.046116,0.035492,0.05722,-24.85,-54.39,-61.18,4,0,-0.005188,0.005249,-45.6,-29.2,-30.22,2,0.032406,0.015747,0.050293,-25.97,-53.3,-58.45,3,0,-0.004608,0.004608,-46.73,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/55b494fbdac248169d79688805f1aaf6.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/691729703b154e62ae71b456ce904d2d.flac"
"888","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",20.35,180,0.34,"3.61kHz","6.28kHz",5214266,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.59,-26.71,2,0.046234,0.036652,0.053345,-25.46,-60.02,-63.24,2,-2e-06,-0.008453,0.006317,-41.46,-29.39,-30.37,2,0.032774,0.011658,0.049347,-26.13,-61.66,-63.29,2,-1e-06,-0.006714,0.005646,-43.46,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/af16270900f245798120d8b90d21ec18.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/0e877088d853413693c5edd3be72dc01.flac"
"889","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",24.25,180,1.3,"1.70kHz","2.83kHz",5214557,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.52,-26.84,2,0.04614,0.025146,0.064728,-23.78,-55,-66.34,2,-1e-06,-0.008087,0.006714,-41.84,-29.11,-30.44,2,0.032448,0.009613,0.054108,-25.33,-57.35,-63.84,2,-1e-06,-0.005249,0.004913,-45.6,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/d1576895b7b7475aa2337fc4c5412c3a.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/4fc7750c0fda4a4a8c3c6b18d08beb34.flac"
"890","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","TEWA","Tennessee Warbler","LEIOTHLYPIS PEREGRINA","Aves",25.8,180,1.13,"4.07kHz","9.84kHz",5214237,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.54,-26.84,2,0.046139,0.031006,0.062134,-24.13,-52.95,-57.07,2,-1e-06,-0.014282,0.008636,-36.9,-29.02,-30.35,2,0.032468,0.013489,0.053558,-25.42,-53.41,-58.07,2,0,-0.009552,0.008606,-40.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/9e2047141fa740cbba0ed7be55180867.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/39ab968cee014f2781cbf18c26b0f38c.flac"
"891","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","CHSP","Chipping Sparrow","SPIZELLA PASSERINA","Aves",32.58,180,1.26,"4.02kHz","7.11kHz",5214241,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.56,-26.84,2,0.046156,0.030823,0.059052,-24.58,-56.62,-59.99,2,0,-0.008972,0.006256,-40.94,-29.09,-30.19,2,0.032431,0.013458,0.051697,-25.73,-59.76,-61.87,2,0,-0.006042,0.004913,-44.38,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/093cb75939674b24b2c0fa442c04c884.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/81fef44270d14e5ebd12d5a39ee1bba9.flac"
"892","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","YEWA","Yellow Warbler","SETOPHAGA PETECHIA","Aves",38.83,180,1.5,"4.07kHz","8.34kHz",5214604,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.55,-26.83,2,0.046242,0.03241,0.059967,-24.44,-50.1,-60.11,2,-1e-06,-0.010803,0.009338,-39.33,-29.13,-30.38,2,0.032538,0.010773,0.052856,-25.54,-50.96,-59.92,2,0,-0.009033,0.008698,-40.88,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/d6592349800348849eb419cd0db7812b.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/ae62be907ae546a38e4ad2318fa1c6d9.flac"
"893","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","PAWA","Palm Warbler","SETOPHAGA PALMARUM","Aves",45.41,180,1.24,"3.66kHz","6.70kHz",5214623,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.56,-26.86,2,0.046246,0.033966,0.057526,-24.8,-56.45,-61.11,2,-1e-06,-0.010284,0.00824,-39.76,-29.07,-30.29,2,0.032477,0.015106,0.053009,-25.51,-59.49,-62.45,2,0,-0.00708,0.005096,-43,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/9f57bd3eca254c779440f32e6b633e05.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/52cbc814ab2b45b1b03940d89af7ba8b.flac"
"894","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","PAWA","Palm Warbler","SETOPHAGA PALMARUM","Aves",46.68,180,1.28,"3.40kHz","5.87kHz",5214286,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"t",-26.5,-26.78,2,0.046351,0.032776,0.065186,-23.72,-54.11,-60.14,2,-1e-06,-0.008575,0.007294,-41.33,-29.09,-30.36,2,0.032711,0.013367,0.057861,-24.75,-55.02,-61.23,2,0,-0.005829,0.005371,-44.69,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/a7ced4d6917a42728a9b1203abb8176e.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/de32ae3157dd4a899e6bcfefd297be97.flac"
"895","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","WAVI","Warbling Vireo","VIREO GILVUS","Aves",49.16,180,0.85,"2.32kHz","4.84kHz",5214608,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.52,-26.78,2,0.046268,0.033417,0.056915,-24.9,-52.53,-60.32,2,-1e-06,-0.011322,0.00708,-38.92,-29.11,-30.51,2,0.032494,0.015594,0.052399,-25.61,-56.7,-60.31,2,-1e-06,-0.007812,0.005585,-42.14,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/28624afb9c8840ed83e79d1e1e10db32.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/093b65e65d8c4fe2bfe0339bfaccfecd.flac"
"896","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",68.61,180,1.08,"2.37kHz","2.88kHz",5214699,3,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.54,-26.82,3,0.046294,0.036346,0.055115,-25.17,-56.77,-65.47,5,0,-0.003082,0.003021,-50.22,-29.2,-30.27,2,0.032337,0.015778,0.051025,-25.84,-57.72,-65.15,3,0,-0.002808,0.002747,-51.03,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/90a71dc7d0434386abf9ce5adfced57e.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/65ecada351504028b0f801392ae41d87.flac"
"897","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",85.74,180,0.68,"1.08kHz","3.09kHz",5214562,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.51,-26.85,2,0.04631,0.035553,0.056366,-24.98,-55.53,-60.55,2,-5e-06,-0.014618,0.005707,-36.7,-29.35,-30.21,2,0.032457,0.013153,0.04776,-26.42,-56.44,-59.85,2,-3e-06,-0.013031,0.005676,-37.7,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/960b0b1668f5488bb84522315c510b5e.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/b1e240a67e164f5c8634e0e501dae77a.flac"
"898","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",86.45,180,0.64,"1.49kHz","3.40kHz",5214564,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.53,-26.81,2,0.046266,0.031036,0.058777,-24.62,-52.35,-56.68,2,-3e-06,-0.014313,0.009277,-36.89,-29.32,-30.12,2,0.032147,0.012909,0.051819,-25.71,-54.59,-58.15,2,-2e-06,-0.008636,0.007599,-41.27,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/3c1a957c3ec143548b993575fa0ff02b.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/461f08d7fc8442f1bc6e5313f0f489ae.flac"
"899","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",100.15,180,0.66,"3.50kHz","4.27kHz",5214701,4,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.18,-26.73,2,0.046183,0.015045,0.074463,-22.56,-45.95,-54.62,3,-1e-06,-0.009613,0.009613,-40.34,-29.1,-30.15,2,0.032117,0.012177,0.053467,-25.44,-48.68,-57.48,3,0,-0.007233,0.007202,-42.81,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/61226afe344e4f0295f6aefbb1981698.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/9c2a8d5ede3d4f83b2d5c95e9e528558.flac"
"900","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","ALFL","Alder Flycatcher","EMPIDONAX ALNORUM","Aves",101.41,180,0.23,"2.68kHz","3.66kHz",5214277,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.6,-26.6,2,0.046468,0.028015,0.063568,-23.94,-53.78,-53.78,2,-2e-06,-0.008453,0.008545,-41.37,-29.57,-29.57,2,0.032807,0.010895,0.051331,-25.79,-55.24,-55.24,2,-2e-06,-0.007141,0.007202,-42.85,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/11776e74dbca428ab61550b6f865d118.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/98fef63cf2df46cba7c3fd8c6edc6c20.flac"
"901","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",106.99,180,1.03,"5.15kHz","6.85kHz",5214275,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.54,-26.84,2,0.046298,0.032288,0.062439,-24.09,-60.08,-64.68,2,0,-0.004395,0.003662,-47.14,-29.02,-30.19,2,0.03251,0.013641,0.050201,-25.99,-57.81,-64.69,2,0,-0.003906,0.003967,-48.03,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/cd3ee70b222247d2a9c7fda031079b8c.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/fbe6f9e5ad5342b894d09a7b598535f1.flac"
"902","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","AMRE","American Redstart","SETOPHAGA RUTICILLA","Aves",108.25,180,0.89,"3.35kHz","7.26kHz",5214592,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.58,-26.82,2,0.04624,0.032654,0.059601,-24.49,-50.05,-55.75,2,-1e-06,-0.012146,0.011871,-38.31,-29.09,-30.21,2,0.032577,0.012726,0.052521,-25.59,-50.05,-56.62,2,-1e-06,-0.013733,0.013245,-37.24,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/84d37734feea4741b62485841dce1e75.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/fe0dbf95691948668e491b75323fe2f8.flac"
"903","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","AMRE","American Redstart","SETOPHAGA RUTICILLA","Aves",119.24,180,0.51,"4.27kHz","7.93kHz",5214615,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.58,-26.83,2,0.046108,0.036896,0.055176,-25.17,-57.21,-60.01,2,-1e-06,-0.011017,0.00708,-39.16,-29.37,-30.33,2,0.031815,0.012817,0.047272,-26.51,-58.59,-60.26,2,-1e-06,-0.004974,0.005463,-45.25,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/5992be89f9de4b01a367ad60e597a31f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/eb64a280cd0a4d01b11025f14fd6fd79.flac"
"904","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","CHSP","Chipping Sparrow","SPIZELLA PASSERINA","Aves",139.35,180,0.6,"3.55kHz","5.36kHz",5214569,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-26.45,-26.78,2,0.04635,0.031891,0.061279,-24.25,-51.55,-57.86,2,-1e-06,-0.010132,0.009277,-39.89,-29.21,-30.18,2,0.032375,0.011963,0.051239,-25.81,-53.64,-58.85,2,-1e-06,-0.006866,0.006531,-43.27,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/1eeaf1057ac848edb4d594742e636152.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/16a4056ebe094a0094b3dcae18bd775c.flac"
"905","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"MUS155-NT-C",492658,"2023-06-08 05:10:00",2756249,"1SPT",2498402,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",157.26,180,1.01,"3.71kHz","5.82kHz",5214248,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.37,-26.75,2,0.046207,0.00943,0.086121,-21.3,-40.19,-50.94,2,0,-0.033234,0.034637,-29.21,-29.18,-30.19,2,0.032424,-0.001556,0.066162,-23.59,-41.14,-52.57,2,0,-0.024536,0.024475,-32.2,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498402","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/5d444467b0724a30b5b30117de2c069b.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/7f5cdd4b-4c1f-456e-b5d5-7a050a7b3fd1/23a196f37b824d61b9d82a6940a59986.flac"
"906","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"DOC213-FR-C",492653,"2024-06-04 05:12:00",2757373,"1SPT",2499542,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",11.61,180,0.91,"3.66kHz","5.77kHz",5214777,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-28.28,-29.07,2,0.036615,0.022247,0.050934,-25.86,-55.37,-60.93,2,-1e-06,-0.006256,0.006653,-43.54,-29.3,-32.54,2,0.028257,0.006958,0.045654,-26.81,-59.24,-62.23,2,0,-0.004272,0.003845,-47.39,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499542","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/8ae0a9ba0a38400dbaada73ae7537a34.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/65cd72a234b34f7896f491f0208e3656.flac"
"907","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"DOC213-FR-C",492653,"2024-06-04 05:12:00",2757373,"1SPT",2499542,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",12.58,180,0.91,"4.12kHz","5.97kHz",5214778,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-27.78,-29.58,2,0.036934,0.00296,0.072632,-22.78,-61.69,-64.6,2,0,-0.004181,0.003387,-47.57,-27.05,-31.73,2,0.028436,-0.049683,0.119171,-18.48,-60.39,-64.43,2,0,-0.003937,0.003845,-48.1,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499542","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/4536d501836047ffbd74d0f33c619276.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/62426431fc6a4b96a05578894b7a0a1e.flac"
"908","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"DOC213-FR-C",492653,"2024-06-04 05:12:00",2757373,"1SPT",2499542,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",35.08,180,1.9,"1.08kHz","8.03kHz",5214775,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-25.52,-29.96,2,0.036598,-0.013763,0.097504,-20.22,-37.25,-58.69,2,-2e-06,-0.033783,0.031738,-29.43,-26.46,-32.98,2,0.028555,-0.058075,0.117126,-18.63,-28.01,-59.09,2,-2e-06,-0.085388,0.086182,-21.29,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499542","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/4655b22acfb2466da5227f0a54efbe4a.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/1bbd1e555c4f4b54ab111a3cc06c0aff.flac"
"909","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"DOC213-FR-C",492653,"2024-06-04 05:12:00",2757373,"1SPT",2499542,"t","WETA","Western Tanager","PIRANGA LUDOVICIANA","Aves",59.93,180,1.09,"1.91kHz","3.30kHz",5214815,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-28.33,-29.14,2,0.036657,0.023315,0.050201,-25.99,-63.47,-65.74,2,-1e-06,-0.005646,0.00412,-44.97,-30.21,-31.13,2,0.028863,0.015747,0.042145,-27.51,-57.77,-65.75,2,-1e-06,-0.004578,0.004242,-46.79,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499542","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/56cc66366a64484ca34d350396c00780.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/fe06e226db174b7195526d6411d8a0b0.flac"
"910","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"DOC213-FR-C",492653,"2024-06-04 05:12:00",2757373,"1SPT",2499542,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",72.46,180,1.29,"2.68kHz","3.97kHz",5214788,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-24.88,-29.47,2,0.036483,-0.047363,0.103668,-19.69,-60.62,-66.55,2,-1e-06,-0.012756,0.011169,-37.89,-28.15,-32.28,3,0.028562,-0.003632,0.070709,-23.01,-59.12,-64.92,2,0,-0.006042,0.005341,-44.38,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499542","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/e5b392cedb074597929c0129bda9623f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/66b9152d-2f95-45b3-9335-5c8002ca94a3/16f1773de03e46d688dc89d8c6784937.flac"
